image_name,extracted_text,cleaned_text,status
5949345152205785911_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
#ليلي_عبداللطيف

@Samestery307 · 9h  
#ليلي_عبداللطيف  

إن ساعات العمل يسمعنا  
استودياغنا من الكوب من دون  
نخبري أو إجتماع، وهي ساعات  
تتعلق تمامًا بالدعم، أما بالنسبة  
لألطفال في العمل العشبي  
فيها هو كل ما يعد من شعب  
ويتنوع، وله خصائصه، على  
أن يستألف الناس حياضهم  
الاجتماعية بعد الحصر وثانوا  
بعد حالة العيش.  

عبداللطيف المشرف  

---

03    46    44    11.14.9K  

@Ryan_Hizam4 · 9h  
ليلى عبداللطيف  

ليلى_عبداللطيف
",ليلي_عبداللطيف Samestery307 9h ليلي_عبداللطيف إن ساعات العمل يسمعنا استودياغنا من الكوب من دون نخبري أو إجتماع، وهي ساعات تتعلق تمام بالدعم، أما بالنسبة لألطفال في العمل العشبي فيها هو كل ما يعد من شعب ويتنوع، وله خصائصه، على أن يستألف الناس حياضهم الاجتماعية بعد الحصر وثانوا بعد حالة العيش. عبداللطيف المشرف --- 03 46 44 11.14.9K Ryan_Hizam4 9h ليلى عبداللطيف ليلى_عبداللطيف,SUCCESS
5949345152205785883_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# technology

## Top
- 410  
- 12.2K  
- 7.3K  
- 1.1B  
- 587K  

---

## Grey  
@jgreyfriend · 6d  
In 1983, Steve Jobs predicted the next 50 years of **technology**.

### His predictions:
- iPhone  
- Internet  
- Softwares  
- App stores  
- Artificial Intelligence  

---

## 10 futuristic predictions from this talk that came true:

### 1. Every major revolution starts ugly  

**Good morning. Introductions are really funny.**  

---

**54:49**  
**Morning.**  

---

- 255  
- 7.4K  
- 22.7K  
- 1.1M  

---

**Amazing Video**  
@amazingvi... · 5d  
With advanced **technology** like this, Porsche sketches becomes much easier.
","technology Top - 410 - 12.2K - 7.3K - 1.1B - 587K --- Grey jgreyfriend 6d In 1983, Steve Jobs predicted the next 50 years of technology . His predictions - iPhone - Internet - Softwares - App stores - Artificial Intelligence --- 10 futuristic predictions from this talk that came true 1. Every major revolution starts ugly Good morning. Introductions are really funny. --- 54 49 Morning. --- - 255 - 7.4K - 22.7K - 1.1M --- Amazing Video amazingvi... 5d With advanced technology like this, Porsche sketches becomes much easier.",SUCCESS
5949345152205785902_121.jpg,TIMEOUT,TIMEOUT,FAIL
5949345152205785889_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
""Putin and Russia""

Mewtenant Spot @sleepawa... · 17m  
Replying to @RussialsntEnemy  
I've always known the media was lying about Putin and Russia. All you need to know is that this conflict was about NATO waging a proxy war on Russia through UKR. They wanted to diminish Russia's oil trade to control prices. This required seizing control back of Sevastopol.

Trevor Noah The Original In... · 17m  
WHAT A GAME? Donald Trump vs Thomas Matthew Crooks Blackrock Ad / MK Ultra Manchurian Candidate Indoctrination Training Video #BangBang #BearDown Putin and Russia Cyclops Big Brother Propaganda All Seeing Eye Of War Need ReBranding For New Media Outlets

YouTube
",Putin and Russia Mewtenant Spot sleepawa... 17m Replying to RussialsntEnemy ve always known the media was lying about Putin and Russia. All you need to know is that this conflict was about NATO waging proxy war on Russia through UKR. They wanted to diminish Russia oil trade to control prices. This required seizing control back of Sevastopol. Trevor Noah The Original In... 17m WHAT GAME? Donald Trump vs Thomas Matthew Crooks Blackrock Ad MK Ultra Manchurian Candidate Indoctrination Training Video BangBang BearDown Putin and Russia Cyclops Big Brother Propaganda All Seeing Eye Of War Need ReBranding For New Media Outlets YouTube,SUCCESS
5949345152205785909_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# #ليلي_عبداللطيف

## Top
## Latest
## People
## Media
## Lists

@almasoudi12May · 8h  
#ليلي_عبداللطيف  

بقي اقل من الشهر ساهموا بالنشر و اعادة التغريد  

---

## عبدالعزيز احمد هشيري  
محمد علي حجي عفوحي  

### ميثاق التربية 20 عامية برناة  
أم عبدالعزيز وام محمد تشككم يا شخص طويق العظيم  
ويا اهلل الخليج العربي واللغة اللاسلكية  

---

### منهج العطاء  
- **نموذج النشأة**  
- **نموذج الخير**  
- **نموذج البدل**  
- **نموذج الدركة**  

---

### اجعل لك سهم في هذه الدية ، لعل سهمك بعد الله يكون  
سبب في انتقاد روحين ونفسين وينهي معانات سنين  

---

### الحساب ياسم أمارة منطقية جازان دية عبدالله كناي رحمه الله  
### 2020-2021  

---

### سارة  
sara @atraf511 · 9h  

---

#ليلي_عبداللطيف
",ليلي_عبداللطيف Top Latest People Media Lists almasoudi12May 8h ليلي_عبداللطيف بقي اقل من الشهر ساهموا بالنشر اعادة التغريد --- عبدالعزيز احمد هشيري محمد علي حجي عفوحي ميثاق التربية 20 عامية برناة أم عبدالعزيز وام محمد تشككم يا شخص طويق العظيم ويا اهلل الخليج العربي واللغة اللاسلكية --- منهج العطاء - نموذج النشأة - نموذج الخير - نموذج البدل - نموذج الدركة --- اجعل لك سهم في هذه الدية ، لعل سهمك بعد الله يكون سبب في انتقاد روحين ونفسين وينهي معانات سنين --- الحساب ياسم أمارة منطقية جازان دية عبدالله كناي رحمه الله 2020-2021 --- سارة sara atraf511 9h --- ليلي_عبداللطيف,SUCCESS
5949345152205785906_121.jpg,TIMEOUT,TIMEOUT,FAIL
5949345152205785893_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# For You

## Trending | News | Sports | Enter

### Sports

**Fabrizio Romano**  
@Fabrizi... · 12h  
Cristiano Ronaldo wins Best Middle East Player Award at Globe Soccer 2025!

---

**CLEVELAND BROWNS**  
@ClevelandBrows · 8h  
don't think we did this for you

---

**Baltimore Ravens**  
@Ravens · 8h  
PERFECT TIMING

---

S/O @Browns
",For You Trending News Sports Enter Sports Fabrizio Romano Fabrizi... 12h Cristiano Ronaldo wins Best Middle East Player Award at Globe Soccer 2025! --- CLEVELAND BROWNS ClevelandBrows 8h don think we did this for you --- Baltimore Ravens Ravens 8h PERFECT TIMING --- Browns,SUCCESS
5949345152205785894_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# Who to follow

- **Mohamed Alrefaee follows**  
  **شبكة رصد**  
  Follow  
  @RassdNewsN  
  منصة إعلامية مهمة بالشأن المصري والعربي، تنقل الأخبار لحظة بلحظة وتعمل على إنتاج محتوى خبري، سياسي، إلخ...

- **OSAMA follows**  
  **beIN SPORTS**  
  Follow  
  @beINSPORTS  
  الحساب الرسمي في الشرق الأوسط وشمال أفريقيا.  
  تابع آخر الأخبار الرياضية على...

- **Mohamed Alrefaee and follow**  
  **follow**  
  Follow  
  EPL World  
  @EPLworld  
  المنصة العربية الأولى المتخصصة في تغطية الكرة الإنجليزية والعالمية بكل تفاصيلها  
  linkt.re/eplworld  

Show more

# Business news

- **Forbes**  
  @Forbes · 15h  
  Quote of the day. #qotd
",Who to follow - Mohamed Alrefaee follows شبكة رصد Follow RassdNewsN منصة إعلامية مهمة بالشأن المصري والعربي، تنقل الأخبار لحظة بلحظة وتعمل على إنتاج محتوى خبري، سياسي، إلخ... - OSAMA follows beIN SPORTS Follow beINSPORTS الحساب الرسمي في الشرق الأوسط وشمال أفريقيا. تابع آخر الأخبار الرياضية على... - Mohamed Alrefaee and follow follow Follow EPL World EPLworld المنصة العربية الأولى المتخصصة في تغطية الكرة الإنجليزية والعالمية بكل تفاصيلها linkt.re eplworld Show more Business news - Forbes Forbes 15h Quote of the day. qotd,SUCCESS
5949345152205785885_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# Python Developer  
@Py... · 18 Dec  
Layers of AI  

Artificial intelligence is not a single technology but a layered system where each level builds on the previous one. It starts with AI as the broad concept, moves into machine learning that learns from data, neural networks inspired by the human brain, and deep Show more  

# Layers of AI  

## Artificial Intelligence  
- **Intent Agent Robotics**  
- **Reinforcement Learning**  
- **Speech Recognition**  
- **Expert Systems**  
- **Algorithm Building**  
- **AI Ethics**  
- **Cognitive Computing**  
- **Knowledge Representation**  
- **Machine Learning**  
- **MLOps**  
- **PCA (Principal Component Analysis)**  
- **Decision Trees**  
- **Linear Regression**  
- **Logistic Regression**  
- **K-Means Nightingale**  
- **Support Vector Machines**  
- **Naive Bayes**  

## Neural Networks  
- **Dollermann Machine**  
- **Convolutional Network**  
- **Backpropagation**  
- **Multi-Layer Perceptron**  
- **Feed Forward Network**  
- **Perceptron**  
- **Hopfield Network**  
- **Recurrent Neural Network**  

## Generative AI  
- **RLHF (Reinforcement Learning from Human Feedback)**  
- **RLHF (Reinforcement Learning from Human Feedback)**  
- **LLaMA2-7B**  
- **LLaMA2-13B**  
- **LLaMA2-70B**  
- **ChatGPT**  
- **GPT-4**  
- **GPT-3.5**  
- **GPT-4**  
- **GPT-3.5**  
- **(Optional)**  
- **Autoencoders**  
- **Transformers**  
- **Deep Belief Network**  
- **Self-Organizing Maps**  

## Generative AI  
- **RLHF (Reinforcement Learning from Human Feedback)**  

## Agentic AI  
- **Memory & Causal Handling**  
- **Multi-Agent Systems**  
- **Foresight Loops**  
- **Voxblox**  
- **Action Abstraction**  
- **AI Agents**  
- **Goal-Oriented Reasoning**  
- **Tool Use & Integration**  
- **Autonomous Decision-Making**  

---

# Technology @TechnoIngoviy · 3d  
**Technology @TechnoIngoviy**
","Python Developer Py... 18 Dec Layers of AI Artificial intelligence is not single technology but layered system where each level builds on the previous one. It starts with AI as the broad concept, moves into machine learning that learns from data, neural networks inspired by the human brain, and deep Show more Layers of AI Artificial Intelligence - Intent Agent Robotics - Reinforcement Learning - Speech Recognition - Expert Systems - Algorithm Building - AI Ethics - Cognitive Computing - Knowledge Representation - Machine Learning - MLOps - PCA Principal Component Analysis - Decision Trees - Linear Regression - Logistic Regression - -Means Nightingale - Support Vector Machines - Naive Bayes Neural Networks - Dollermann Machine - Convolutional Network - Backpropagation - Multi-Layer Perceptron - Feed Forward Network - Perceptron - Hopfield Network - Recurrent Neural Network Generative AI - RLHF Reinforcement Learning from Human Feedback - RLHF Reinforcement Learning from Human Feedback - LLaMA2-7B - LLaMA2-13B - LLaMA2-70B - ChatGPT - GPT-4 - GPT-3.5 - GPT-4 - GPT-3.5 - Optional - Autoencoders - Transformers - Deep Belief Network - Self-Organizing Maps Generative AI - RLHF Reinforcement Learning from Human Feedback Agentic AI - Memory Causal Handling - Multi-Agent Systems - Foresight Loops - Voxblox - Action Abstraction - AI Agents - Goal-Oriented Reasoning - Tool Use Integration - Autonomous Decision-Making --- Technology TechnoIngoviy 3d Technology TechnoIngoviy",SUCCESS
5949345152205785881_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
Food Blogger @foodietechl... · 2d  
What will you pair this char sui chicken with?  

Gully Foyle #UKTrade @Ter... · 1d  
Good morning @nowak_paul - seems you're all over the press this morning, saying Labour should explore rejoining the EU Customs Union because ""food prices are too high"".  

Food prices are higher on average in the UK and food price inflation since Brexit have been worse than the UK.
","Food Blogger foodietechl... 2d What will you pair this char sui chicken with? Gully Foyle UKTrade Ter... 1d Good morning nowak_paul - seems you re all over the press this morning, saying Labour should explore rejoining the EU Customs Union because food prices are too high . Food prices are higher on average in the UK and food price inflation since Brexit have been worse than the UK.",SUCCESS
5949345152205785910_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# 7 أشياء كان النبي ﷺ يفعلها قبل النوم:

- كان النبي ﷺ يتوضأ قبل النوم.
- كان النبي ﷺ يسألم على أهل بيته قبل النوم.
- كان النبي ﷺ ينام على شقه الإيمن.
- كان النبي ﷺ يضع يده تحت ذكاء الإيمن.
- كان النبي ﷺ يدعو الله قبل النوم.
- كان النبي ﷺ يمسح يده على فراشه قبل النوم.
- كان النبي ﷺ يجمع كفيه ويقرأ فيهم سورة الإخلاص والموتني ثم يمسح بهما سعده قبل النوم.

## اتباع سنة النبي ﷺ قبل النوم
يمكن أن يجلب الراحة والطمأنينة للنفس.

---

@Alzococ 4h  
#إبلي_عبداللطيف_أفا حلتت تبنات مسبقة الدفء ؟؟ وبين ملكة الدوغات ومدري ايشا؟  
طبع كله خرطيب!! 😂😂😂
",7 أشياء كان النبي ﷺ يفعلها قبل النوم - كان النبي ﷺ يتوضأ قبل النوم. - كان النبي ﷺ يسألم على أهل بيته قبل النوم. - كان النبي ﷺ ينام على شقه الإيمن. - كان النبي ﷺ يضع يده تحت ذكاء الإيمن. - كان النبي ﷺ يدعو الله قبل النوم. - كان النبي ﷺ يمسح يده على فراشه قبل النوم. - كان النبي ﷺ يجمع كفيه ويقرأ فيهم سورة الإخلاص والموتني ثم يمسح بهما سعده قبل النوم. اتباع سنة النبي ﷺ قبل النوم يمكن أن يجلب الراحة والطمأنينة للنفس. --- Alzococ 4h إبلي_عبداللطيف_أفا حلتت تبنات مسبقة الدفء ؟؟ وبين ملكة الدوغات ومدري ايشا؟ طبع كله خرطيب!!,SUCCESS
5949345152205785901_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# #هشتاقك_بسعر_مميز...

## Top
## Latest
## People
## Media
## Lists

### bassion Berry @BassionBerry · 1d
#هشتاقك_بسعر_مميز_0540547049 باشن توت  
يرحب بكم في جميع الفروع صليب عليب النبي واعمل متابعة ليصلك كل جديد وكل العروض

---

0:08

---

### 1
### 1
### 1

---

@salimrashed75 · 1d  
#هشتاقك_بسعر_مميز_0540547049 سام
",هشتاقك_بسعر_مميز... Top Latest People Media Lists bassion Berry BassionBerry 1d هشتاقك_بسعر_مميز_0540547049 باشن توت يرحب بكم في جميع الفروع صليب عليب النبي واعمل متابعة ليصلك كل جديد وكل العروض --- 0 08 --- 1 1 1 --- salimrashed75 1d هشتاقك_بسعر_مميز_0540547049 سام,SUCCESS
5949345152205785912_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
Top    Latest    People    Media    Lists
میز

@rere2062004 · 6h
لا الملك للغد سوى قلقي مفيش ميمز هو قلقي يس

lexi ✈ 2x @irencirl · 6h
متحسسين من ميمز ما يقتصدهم
اكترميمز عادى ينزلونه ضد ليكويد مع منشن

Confidence

9    ‌س
85    ‌س
4.5K    ‌س

@yjz_w · 7h
غيث الفهك نفسيا
Replying to @marinacherryk
دي بربلج نسوى ميمز

1    ‌س
59    ‌س
RAVEN_irevxo · 7h
Replying to @zozofcb8 and
@Erwin_Rommel8
شفت حبي تعليقات الأجانب متضايقين من الهاشفة كيف
ما العملية حرفيا بكل شغلة وكيف أنه في اشياء
علاقة بس المهم يحشوها بكل شي
حبي بحلاقة والمشهد بالذات صار عليه ميمز هو طبيعي
",Top Latest People Media Lists میز rere2062004 6h لا الملك للغد سوى قلقي مفيش ميمز هو قلقي يس lexi 2x irencirl 6h متحسسين من ميمز ما يقتصدهم اكترميمز عادى ينزلونه ضد ليكويد مع منشن Confidence 9 85 4.5K yjz_w 7h غيث الفهك نفسيا Replying to marinacherryk دي بربلج نسوى ميمز 1 59 RAVEN_irevxo 7h Replying to zozofcb8 and Erwin_Rommel8 شفت حبي تعليقات الأجانب متضايقين من الهاشفة كيف ما العملية حرفيا بكل شغلة وكيف أنه في اشياء علاقة بس المهم يحشوها بكل شي حبي بحلاقة والمشهد بالذات صار عليه ميمز هو طبيعي,SUCCESS
5949345152205785892_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# For You

**Trending**  
1.3K  
5.6K  
7.7.6K  
4.6M  

**News**  
**Sports**  
**Entertainment**

---

**Fabrizio Romano**  
@Fabrizi... · 13h  
👏 Raphinha has won the Best La Liga Player at the Globe Soccer Award.  

👏  

**MLFootball**  
@MLFootball · 7h  
HEARTBREAKING: #NFL legend Philip Rivers was emotional talking about today being the last game of his iconic career.  

""I got three bonus games that I never saw coming, and I couldn’t be more grateful.""  

Rivers says that he will not unretire again.  

❤️❤️❤️
","For You Trending 1.3K 5.6K 7.7.6K 4.6M News Sports Entertainment --- Fabrizio Romano Fabrizi... 13h Raphinha has won the Best La Liga Player at the Globe Soccer Award. MLFootball MLFootball 7h HEARTBREAKING NFL legend Philip Rivers was emotional talking about today being the last game of his iconic career. got three bonus games that never saw coming, and couldn be more grateful. Rivers says that he will not unretire again.",SUCCESS
5949345152205785913_121.jpg,TIMEOUT,TIMEOUT,FAIL
5949345152205785886_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# Anissa  
@SimplyAnnis · 35m  
A young woman at a night music festival, wearing a black lace bustier bodysuit and loose brown leather joggers. She has long wavy hair and is wearing a necklace. Low angle shot, flash photography, crowded concert background with stage lights and trusses in the distance, energetic Show more  

- 17  
- 19  
- 26  
- 1.402  

@notsorealfgs · 2d  
music saved me  

- 98  
- 1.17.4K  
- 40.5K  
- 1.2.4M  

**Beauty of music and natur...**  
1d  
This is the Amur leopard – one of the rarest leopard subspecies still surviving in the world, native to the Primorye region in southeastern Russia and northern China 🐆  

+
","Anissa SimplyAnnis 35m young woman at night music festival, wearing black lace bustier bodysuit and loose brown leather joggers. She has long wavy hair and is wearing necklace. Low angle shot, flash photography, crowded concert background with stage lights and trusses in the distance, energetic Show more - 17 - 19 - 26 - 1.402 notsorealfgs 2d music saved me - 98 - 1.17.4K - 40.5K - 1.2.4M Beauty of music and natur... 1d This is the Amur leopard one of the rarest leopard subspecies still surviving in the world, native to the Primorye region in southeastern Russia and northern China",SUCCESS
5949345152205785898_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
#breakingNews #china #technology #Industry #Economy

Sheikh Silicon @SheikhSil... · 1m  
You know that @brevis_zk ZK coprocessor technology fundamentally changes the game for DeFi reward distribution by giving smart contracts memory trustless access to full historical  

on-chain data across chains, with verifiable computations via zero knowledge proof This directly Show more  

BREVIS  
=  

4   1   8   40  

Juan M. Fernandez A. @LOVE... · 1m  
Webb telescope detects possible life on K2 18b. Here's the evidence. msn.com/en-us/news/tec...  

@AMY7CjZNaf6thzj · 1m  
The potential for blockchain technology to enhance cybersecurity includes securing sharing, identity management, and data storage...
","breakingNews china technology Industry Economy Sheikh Silicon SheikhSil... 1m You know that brevis_zk ZK coprocessor technology fundamentally changes the game for DeFi reward distribution by giving smart contracts memory trustless access to full historical on-chain data across chains, with verifiable computations via zero knowledge proof This directly Show more BREVIS 4 1 8 40 Juan . Fernandez . LOVE... 1m Webb telescope detects possible life on K2 18b. Here the evidence. msn.com en-us news tec... AMY7CjZNaf6thzj 1m The potential for blockchain technology to enhance cybersecurity includes securing sharing, identity management, and data storage...",SUCCESS
5949345152205785899_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
# Ser Senseiy YF John Whick

Not the AI saying exactly what the point was even the technology knows it's just a tool these innovations wanna kill you not the AI itself

I was born in 1999 and I'm 19 years old. I believe it's possible

---

## My AI

That's a pretty big concern! I don't think AI is going to start eliminating humans. I'm designed to be helpful and harmless, and safety is a top priority. AI is a tool, and like any tool, it can be used for good or bad. It really depends on the people who are developing and using it.

---

### Chat

I    The    I'm

Q W E R T Y U I O P

A S D F G H J K L
","Ser Senseiy YF John Whick Not the AI saying exactly what the point was even the technology knows it just tool these innovations wanna kill you not the AI itself was born in 1999 and 19 years old. believe it possible --- My AI That pretty big concern! don think AI is going to start eliminating humans. designed to be helpful and harmless, and safety is top priority. AI is tool, and like any tool, it can be used for good or bad. It really depends on the people who are developing and using it. --- Chat The",SUCCESS
5949345152205785905_121.jpg,"directly resize
=====================
BASE:  torch.Size([1, 100, 1280])
NO PATCHES
=====================
""كاس مصر""

Top    Latest    People    Media    Lists

مربى درجة بالله يضيع بالرمالك  
من كأس مصر  

27/12/2008  

6    t3    65    l1.8K    🔥  

Lalla maryam  
لا مريم  
@... . 13h  

رسالة للجماهير المغربية التي تشجع مصر وتؤسس شوقو  
كأس أفريقيا في مصر ملعب فارغ فيه فقط جماهير المغربية  
مكاينش لي شجع المغرب  

8    t15    130    l1.2.4K    🔥  

Nageeb Dahmesh  
@NDahmesh · 1d  

بين يقولو الزمالك وبراميدز يبكسيكاس مصر  
عشان مش ينشارك في البطولة
",كاس مصر Top Latest People Media Lists مربى درجة بالله يضيع بالرمالك من كأس مصر 27 12 2008 6 t3 65 l1.8K Lalla maryam لا مريم ... . 13h رسالة للجماهير المغربية التي تشجع مصر وتؤسس شوقو كأس أفريقيا في مصر ملعب فارغ فيه فقط جماهير المغربية مكاينش لي شجع المغرب 8 t15 130 l1.2.4K Nageeb Dahmesh NDahmesh 1d بين يقولو الزمالك وبراميدز يبكسيكاس مصر عشان مش ينشارك في البطولة,SUCCESS
